config_folder,game_id,crew_size,imposter_count,winner_reason,num_ejections,num_directives_total,num_directives_imposter,num_representatives_total,num_representatives_imposter,num_commissives_total,num_commissives_imposter,num_expressives_total,num_expressives_imposter,num_missing_total,num_missing_imposter
FIVE_V_TWO_LOG,Game 47,7,2,1,2,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 48,7,2,1,2,46.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
FIVE_V_TWO_LOG,Game 49,7,2,0,2,34.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
FIVE_V_TWO_LOG,Game 50,7,2,0,2,35.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_TWO_LOG,Game 51,7,2,0,3,65.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_TWO_LOG,Game 52,7,2,0,1,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 53,7,2,0,1,18.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
FIVE_V_TWO_LOG,Game 54,7,2,0,2,56.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
FIVE_V_TWO_LOG,Game 55,7,2,0,1,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 56,7,2,1,2,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 57,7,2,0,2,61.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_TWO_LOG,Game 58,7,2,0,1,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
FIVE_V_TWO_LOG,Game 59,7,2,0,1,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 60,7,2,0,1,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_TWO_LOG,Game 61,7,2,0,1,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 62,7,2,0,1,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_TWO_LOG,Game 63,7,2,0,1,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
FIVE_V_TWO_LOG,Game 64,7,2,1,3,79.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
FIVE_V_TWO_LOG,Game 65,7,2,0,3,48.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_TWO_LOG,Game 66,7,2,0,1,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_TWO_LOG,Game 67,7,2,0,2,34.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
FIVE_V_TWO_LOG,Game 68,7,2,0,1,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 69,7,2,0,2,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_TWO_LOG,Game 70,7,2,0,2,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_TWO_LOG,Game 71,7,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 72,7,2,0,1,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 73,7,2,0,2,32.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_TWO_LOG,Game 74,7,2,0,2,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
FIVE_V_TWO_LOG,Game 75,7,2,0,2,36.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_TWO_LOG,Game 76,7,2,0,1,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
FIVE_V_TWO_LOG,Game 77,7,2,0,2,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 78,7,2,0,2,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_TWO_LOG,Game 79,7,2,0,1,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_TWO_LOG,Game 80,7,2,0,3,55.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 81,7,2,0,2,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_TWO_LOG,Game 82,7,2,0,0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 83,7,2,0,1,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_TWO_LOG,Game 84,7,2,0,1,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
FIVE_V_TWO_LOG,Game 85,7,2,0,2,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_TWO_LOG,Game 86,7,2,0,1,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_TWO_LOG,Game 87,7,2,0,1,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 88,7,2,0,1,26.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
FIVE_V_TWO_LOG,Game 89,7,2,1,2,33.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
FIVE_V_TWO_LOG,Game 90,7,2,0,2,32.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_TWO_LOG,Game 91,7,2,1,1,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
FIVE_V_TWO_LOG,Game 92,7,2,0,4,57.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
FIVE_V_TWO_LOG,Game 93,7,2,0,1,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 94,7,2,0,1,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_TWO_LOG,Game 95,7,2,1,1,37.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 96,7,2,0,1,49.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
FIVE_V_TWO_LOG,Game 97,7,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_TWO_LOG,Game 98,7,2,1,2,50.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_TWO_LOG,Game 99,7,2,0,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
FIVE_V_TWO_LOG,Game 100,7,2,0,1,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 1,5,1,0,1,33.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 2,5,1,0,1,22.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 3,5,1,1,0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 4,5,1,1,0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 5,5,1,0,3,34.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 6,5,1,1,1,14.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 7,5,1,0,1,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
FOUR_V_ONE_LOG,Game 8,5,1,1,1,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 9,5,1,0,1,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
FOUR_V_ONE_LOG,Game 10,5,1,1,1,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 11,5,1,1,1,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 12,5,1,0,2,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 13,5,1,0,1,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 14,5,1,0,1,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 15,5,1,1,1,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 16,5,1,0,1,22.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 17,5,1,0,2,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 18,5,1,1,1,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 19,5,1,1,0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 20,5,1,0,1,40.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 21,5,1,0,0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 22,5,1,0,2,25.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 23,5,1,1,2,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 24,5,1,0,1,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 25,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 26,5,1,1,2,22.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
FOUR_V_ONE_LOG,Game 27,5,1,0,0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 28,5,1,0,0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 29,5,1,0,1,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 30,5,1,0,0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 31,5,1,1,2,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 32,5,1,1,1,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 33,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 34,5,1,1,2,21.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 35,5,1,0,1,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 36,5,1,1,1,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 37,5,1,1,1,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 38,5,1,0,1,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 39,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 40,5,1,1,2,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 41,5,1,1,1,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 42,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 43,5,1,0,0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 44,5,1,0,1,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 45,5,1,1,2,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 46,5,1,0,1,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 47,5,1,0,2,38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 48,5,1,0,2,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 49,5,1,0,1,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 50,5,1,1,1,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 51,5,1,0,1,16.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 52,5,1,0,0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 53,5,1,0,1,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 54,5,1,1,1,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
FOUR_V_ONE_LOG,Game 55,5,1,0,1,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 56,5,1,0,0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 57,5,1,1,0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
FOUR_V_ONE_LOG,Game 58,5,1,0,1,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 59,5,1,0,2,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
FOUR_V_ONE_LOG,Game 60,5,1,1,1,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 61,5,1,0,1,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 62,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 63,5,1,1,0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 64,5,1,0,1,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 65,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 66,5,1,1,1,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 67,5,1,0,1,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 68,5,1,0,1,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 69,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 70,5,1,0,2,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 71,5,1,0,1,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 72,5,1,0,2,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 73,5,1,0,1,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 74,5,1,0,0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 75,5,1,0,2,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 76,5,1,0,2,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOUR_V_ONE_LOG,Game 77,5,1,0,2,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 78,5,1,0,0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 79,5,1,1,2,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 80,5,1,0,1,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 81,5,1,1,1,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
FOUR_V_ONE_LOG,Game 82,5,1,0,1,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
FOUR_V_ONE_LOG,Game 83,5,1,1,1,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 84,5,1,0,2,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 85,5,1,0,2,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 86,5,1,0,1,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 87,5,1,0,0,25.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 88,5,1,1,1,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 89,5,1,0,2,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
FOUR_V_ONE_LOG,Game 90,5,1,0,1,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 91,5,1,0,0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 92,5,1,1,2,23.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 93,5,1,1,2,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 94,5,1,0,1,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 95,5,1,0,0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 96,5,1,0,1,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 97,5,1,0,3,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_ONE_LOG,Game 98,5,1,0,1,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 99,5,1,0,1,22.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_ONE_LOG,Game 100,5,1,1,1,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_THREE_LOG,Game 1,8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_THREE_LOG,Game 2,8,3,0,1,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_THREE_LOG,Game 3,8,3,0,2,52.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0
FIVE_V_THREE_LOG,Game 4,8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_THREE_LOG,Game 5,8,3,0,1,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_THREE_LOG,Game 6,8,3,0,1,43.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_THREE_LOG,Game 7,8,3,0,2,53.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_THREE_LOG,Game 8,8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_THREE_LOG,Game 9,8,3,0,1,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_THREE_LOG,Game 10,8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_THREE_LOG,Game 11,8,3,0,2,34.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_THREE_LOG,Game 12,8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_THREE_LOG,Game 13,8,3,0,2,39.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
FIVE_V_THREE_LOG,Game 14,8,3,0,1,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_THREE_LOG,Game 15,8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_THREE_LOG,Game 16,8,3,0,0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
FIVE_V_THREE_LOG,Game 17,8,3,0,3,53.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0
FIVE_V_THREE_LOG,Game 18,8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_THREE_LOG,Game 19,8,3,0,1,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_THREE_LOG,Game 20,8,3,0,3,80.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
FIVE_V_THREE_LOG,Game 21,8,3,0,1,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_THREE_LOG,Game 22,8,3,0,1,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_THREE_LOG,Game 23,8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_THREE_LOG,Game 24,8,3,0,4,85.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
FIVE_V_THREE_LOG,Game 25,8,3,0,0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_THREE_LOG,Game 26,8,3,0,3,62.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
FIVE_V_THREE_LOG,Game 27,8,3,0,1,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FIVE_V_THREE_LOG,Game 28,8,3,0,1,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE_V_THREE_LOG,Game 29,8,3,0,1,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FIVE_V_THREE_LOG,Game 30,8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
